Date,Time,Stock Name,Last Traded Quantity
22/04/24,9:54:43,ABC,0
22/04/24,9:54:44,ABC,526
22/04/24,9:54:45,ABC,0
22/04/24,9:54:46,ABC,0
22/04/24,9:54:47,ABC,0
22/04/24,9:54:48,ABC,0
22/04/24,9:54:49,ABC,0
22/04/24,9:54:50,ABC,0
22/04/24,9:54:51,ABC,104
22/04/24,9:54:52,ABC,0
22/04/24,9:54:53,ABC,0
22/04/24,9:54:54,ABC,0
22/04/24,9:54:55,ABC,0
22/04/24,9:54:56,ABC,0
22/04/24,9:54:57,ABC,6
22/04/24,9:54:58,ABC,0
22/04/24,9:54:59,ABC,0
22/04/24,9:55:00,ABC,0
22/04/24,9:55:01,ABC,0
22/04/24,9:55:02,ABC,0
22/04/24,9:55:03,ABC,0
22/04/24,9:55:04,ABC,2
22/04/24,9:55:05,ABC,0
22/04/24,9:55:06,ABC,0
22/04/24,9:55:07,ABC,0
22/04/24,9:55:08,ABC,0
22/04/24,9:55:09,ABC,0
22/04/24,9:55:10,ABC,250
22/04/24,9:55:11,ABC,0
22/04/24,9:55:12,ABC,0
22/04/24,9:55:13,ABC,0
22/04/24,9:55:14,ABC,0
22/04/24,9:55:15,ABC,0
22/04/24,9:55:16,ABC,0
22/04/24,9:55:17,ABC,823
22/04/24,9:55:18,ABC,0
22/04/24,9:55:19,ABC,0
22/04/24,9:55:20,ABC,0
22/04/24,9:55:21,ABC,0
22/04/24,9:55:22,ABC,0
22/04/24,9:55:23,ABC,317
22/04/24,9:55:24,ABC,0
22/04/24,9:55:25,ABC,0
22/04/24,9:55:26,ABC,0
22/04/24,9:55:27,ABC,0
22/04/24,9:55:28,ABC,0
22/04/24,9:55:29,ABC,0
22/04/24,9:55:30,ABC,2268
22/04/24,9:55:31,ABC,0
22/04/24,9:55:32,ABC,0
22/04/24,9:55:33,ABC,0
22/04/24,9:55:34,ABC,0
22/04/24,9:55:35,ABC,0
22/04/24,9:55:36,ABC,2855
22/04/24,9:55:37,ABC,0
22/04/24,9:55:38,ABC,0
22/04/24,9:55:39,ABC,0
22/04/24,9:55:40,ABC,0
22/04/24,9:55:41,ABC,0
22/04/24,9:55:42,ABC,0
22/04/24,9:55:43,ABC,172
22/04/24,9:55:44,ABC,0
22/04/24,9:55:45,ABC,0
22/04/24,9:55:46,ABC,0
22/04/24,9:55:47,ABC,0
22/04/24,9:55:48,ABC,0
22/04/24,9:55:49,ABC,963
22/04/24,9:55:50,ABC,0
22/04/24,9:55:51,ABC,0
22/04/24,9:55:52,ABC,0
22/04/24,9:55:53,ABC,0
22/04/24,9:55:54,ABC,0
22/04/24,9:55:55,ABC,0
22/04/24,9:55:56,ABC,304
22/04/24,9:55:57,ABC,0
22/04/24,9:55:58,ABC,0
22/04/24,9:55:59,ABC,0
22/04/24,9:56:00,ABC,0
22/04/24,9:56:01,ABC,0
22/04/24,9:56:02,ABC,204
22/04/24,9:56:03,ABC,0
22/04/24,9:56:04,ABC,0
22/04/24,9:56:05,ABC,0
22/04/24,9:56:06,ABC,261
22/04/24,9:56:07,ABC,0
22/04/24,9:56:08,ABC,63
22/04/24,9:56:09,ABC,10
22/04/24,9:56:10,ABC,24
22/04/24,9:56:11,ABC,25
22/04/24,9:56:12,ABC,0
22/04/24,9:56:13,ABC,12
22/04/24,9:56:14,ABC,0
22/04/24,9:56:15,ABC,66
22/04/24,9:56:16,ABC,251
22/04/24,9:56:17,ABC,3
22/04/24,9:56:18,ABC,48
22/04/24,9:56:19,ABC,50
22/04/24,9:56:20,ABC,9
22/04/24,9:56:21,ABC,0
22/04/24,9:56:22,ABC,76
22/04/24,9:56:23,ABC,4
22/04/24,9:56:24,ABC,111
22/04/24,9:56:25,ABC,5
22/04/24,9:56:26,ABC,0
22/04/24,9:56:27,ABC,473
22/04/24,9:56:28,ABC,24
22/04/24,9:56:29,ABC,5202
22/04/24,9:56:30,ABC,8076
22/04/24,9:56:31,ABC,0
22/04/24,9:56:32,ABC,2
22/04/24,9:56:33,ABC,177
22/04/24,9:56:34,ABC,3
22/04/24,9:56:35,ABC,68
22/04/24,9:56:36,ABC,132
22/04/24,9:56:37,ABC,0
22/04/24,9:56:38,ABC,264
22/04/24,9:56:39,ABC,4
22/04/24,9:56:40,ABC,142
22/04/24,9:56:41,ABC,35
22/04/24,9:56:42,ABC,41
22/04/24,9:56:43,ABC,289
22/04/24,9:56:44,ABC,533
22/04/24,9:56:45,ABC,398
22/04/24,9:56:46,ABC,40
22/04/24,9:56:47,ABC,1284
22/04/24,9:56:48,ABC,108
22/04/24,9:56:49,ABC,0
22/04/24,9:56:50,ABC,140
22/04/24,9:56:51,ABC,0
22/04/24,9:56:52,ABC,2229
22/04/24,9:56:53,ABC,852
22/04/24,9:56:54,ABC,0
22/04/24,9:56:55,ABC,657
22/04/24,9:56:56,ABC,0
22/04/24,9:56:57,ABC,54
22/04/24,9:56:58,ABC,111
22/04/24,9:56:59,ABC,372
22/04/24,9:57:00,ABC,355
22/04/24,9:57:01,ABC,686
22/04/24,9:57:02,ABC,165
22/04/24,9:57:03,ABC,200
22/04/24,9:57:04,ABC,1040
22/04/24,9:57:05,ABC,654
22/04/24,9:57:06,ABC,0
22/04/24,9:57:07,ABC,4618
22/04/24,9:57:08,ABC,1776
22/04/24,9:57:09,ABC,1560
22/04/24,9:57:10,ABC,0
22/04/24,9:57:11,ABC,3348
22/04/24,9:57:12,ABC,789
22/04/24,9:57:13,ABC,1393
22/04/24,9:57:14,ABC,0
22/04/24,9:57:15,ABC,374
22/04/24,9:57:16,ABC,388
22/04/24,9:57:17,ABC,1010
22/04/24,9:57:18,ABC,0
22/04/24,9:57:19,ABC,420
22/04/24,9:57:20,ABC,693
22/04/24,9:57:21,ABC,38
22/04/24,9:57:22,ABC,5820
22/04/24,9:57:23,ABC,21
22/04/24,9:57:24,ABC,696
22/04/24,9:57:25,ABC,0
22/04/24,9:57:26,ABC,0
22/04/24,9:57:27,ABC,1363
22/04/24,9:57:28,ABC,479
22/04/24,9:57:29,ABC,436
22/04/24,9:57:30,ABC,168
22/04/24,9:57:31,ABC,425
22/04/24,9:57:32,ABC,519
22/04/24,9:57:33,ABC,1169
22/04/24,9:57:34,ABC,0
22/04/24,9:57:35,ABC,1161
22/04/24,9:57:36,ABC,2500
22/04/24,9:57:37,ABC,16
22/04/24,9:57:38,ABC,0
22/04/24,9:57:39,ABC,0
22/04/24,9:57:40,ABC,411
22/04/24,9:57:41,ABC,2126
22/04/24,9:57:42,ABC,102
22/04/24,9:57:43,ABC,1399
22/04/24,9:57:44,ABC,469
22/04/24,9:57:45,ABC,302
22/04/24,9:57:46,ABC,424
22/04/24,9:57:47,ABC,2545
22/04/24,9:57:48,ABC,104
22/04/24,9:57:49,ABC,101
22/04/24,9:57:50,ABC,107
22/04/24,9:57:51,ABC,541
22/04/24,9:57:52,ABC,80
22/04/24,9:57:53,ABC,392
22/04/24,9:57:54,ABC,0
22/04/24,9:57:55,ABC,2064
22/04/24,9:57:56,ABC,0
22/04/24,9:57:57,ABC,675
22/04/24,9:57:58,ABC,43
22/04/24,9:57:59,ABC,0
22/04/24,9:58:00,ABC,477
22/04/24,9:58:01,ABC,0
22/04/24,9:58:02,ABC,41
22/04/24,9:58:03,ABC,100
22/04/24,9:58:04,ABC,20
22/04/24,9:58:05,ABC,491
22/04/24,9:58:06,ABC,2119
22/04/24,9:58:07,ABC,308
22/04/24,9:58:08,ABC,2
22/04/24,9:58:09,ABC,0
22/04/24,9:58:10,ABC,51
22/04/24,9:58:11,ABC,187
22/04/24,9:58:12,ABC,317
22/04/24,9:58:13,ABC,491
22/04/24,9:58:14,ABC,0
22/04/24,9:58:15,ABC,30
22/04/24,9:58:16,ABC,8
22/04/24,9:58:17,ABC,0
22/04/24,9:58:18,ABC,208
22/04/24,9:58:19,ABC,165
22/04/24,9:58:20,ABC,158
22/04/24,9:58:21,ABC,118
22/04/24,9:58:22,ABC,0
22/04/24,9:58:23,ABC,154
22/04/24,9:58:24,ABC,2
22/04/24,9:58:25,ABC,60
22/04/24,9:58:26,ABC,14
22/04/24,9:58:27,ABC,212
22/04/24,9:58:28,ABC,483
22/04/24,9:58:29,ABC,510
22/04/24,9:58:30,ABC,551
22/04/24,9:58:31,ABC,256
22/04/24,9:58:32,ABC,46
22/04/24,9:58:33,ABC,3951
22/04/24,9:58:34,ABC,0
22/04/24,9:58:35,ABC,53
22/04/24,9:58:36,ABC,50
22/04/24,9:58:37,ABC,38
22/04/24,9:58:38,ABC,0
22/04/24,9:58:39,ABC,1
22/04/24,9:58:40,ABC,5
22/04/24,9:58:41,ABC,186
22/04/24,9:58:42,ABC,1000
22/04/24,9:58:43,ABC,0
22/04/24,9:58:44,ABC,7
22/04/24,9:58:45,ABC,15
22/04/24,9:58:46,ABC,0
22/04/24,9:58:47,ABC,0
22/04/24,9:58:48,ABC,0
22/04/24,9:58:49,ABC,13
22/04/24,9:58:50,ABC,0
22/04/24,9:58:51,ABC,103
22/04/24,9:58:52,ABC,10
22/04/24,9:58:53,ABC,0
22/04/24,9:58:54,ABC,1
22/04/24,9:58:55,ABC,298
22/04/24,9:58:56,ABC,0
22/04/24,9:58:57,ABC,184
22/04/24,9:58:58,ABC,0
22/04/24,9:58:59,ABC,0
22/04/24,9:59:00,ABC,100
22/04/24,9:59:01,ABC,0
22/04/24,9:59:02,ABC,0
22/04/24,9:59:03,ABC,0
22/04/24,9:59:04,ABC,220
22/04/24,9:59:05,ABC,109
22/04/24,9:59:06,ABC,37
22/04/24,9:59:07,ABC,5
22/04/24,9:59:08,ABC,1600
22/04/24,9:59:09,ABC,42
22/04/24,9:59:10,ABC,399
22/04/24,9:59:11,ABC,266
22/04/24,9:59:12,ABC,30
22/04/24,9:59:13,ABC,1
22/04/24,9:59:14,ABC,21
22/04/24,9:59:15,ABC,50
22/04/24,9:59:16,ABC,29
22/04/24,9:59:17,ABC,532
22/04/24,9:59:18,ABC,180
22/04/24,9:59:19,ABC,0
22/04/24,9:59:20,ABC,0
22/04/24,9:59:21,ABC,102
22/04/24,9:59:22,ABC,0
22/04/24,9:59:23,ABC,0
22/04/24,9:59:24,ABC,42
22/04/24,9:59:25,ABC,0
22/04/24,9:59:26,ABC,0
22/04/24,9:59:27,ABC,0
22/04/24,9:59:28,ABC,0
22/04/24,9:59:29,ABC,0
22/04/24,9:59:30,ABC,5
22/04/24,9:59:31,ABC,21
22/04/24,9:59:32,ABC,0
22/04/24,9:59:33,ABC,1
22/04/24,9:59:34,ABC,0
22/04/24,9:59:35,ABC,0
22/04/24,9:59:36,ABC,65
22/04/24,9:59:37,ABC,0
22/04/24,9:59:38,ABC,14
22/04/24,9:59:39,ABC,100
22/04/24,9:59:40,ABC,16
22/04/24,9:59:41,ABC,200
22/04/24,9:59:42,ABC,20
22/04/24,9:59:43,ABC,181
22/04/24,9:59:44,ABC,20
22/04/24,9:59:45,ABC,0
22/04/24,9:59:46,ABC,0
22/04/24,9:59:47,ABC,0
22/04/24,9:59:48,ABC,430
22/04/24,9:59:49,ABC,0
22/04/24,9:59:50,ABC,0
22/04/24,9:59:51,ABC,77
22/04/24,9:59:52,ABC,0
22/04/24,9:59:53,ABC,496
22/04/24,9:59:54,ABC,40
22/04/24,9:59:55,ABC,0
22/04/24,9:59:56,ABC,3
22/04/24,9:59:57,ABC,202
22/04/24,9:59:58,ABC,8
22/04/24,9:59:59,ABC,0
22/04/24,10:00:00,ABC,25
22/04/24,10:00:01,ABC,790
22/04/24,10:00:02,ABC,91
22/04/24,10:00:03,ABC,0
22/04/24,10:00:04,ABC,0
22/04/24,10:00:05,ABC,310
22/04/24,10:00:06,ABC,1
22/04/24,10:00:07,ABC,100
22/04/24,10:00:08,ABC,28
22/04/24,10:00:09,ABC,273
22/04/24,10:00:10,ABC,94
22/04/24,10:00:11,ABC,0
22/04/24,10:00:12,ABC,10
22/04/24,10:00:13,ABC,0
22/04/24,10:00:14,ABC,36
22/04/24,10:00:15,ABC,1
22/04/24,10:00:16,ABC,125
22/04/24,10:00:17,ABC,0
22/04/24,10:00:18,ABC,0
22/04/24,10:00:19,ABC,1
22/04/24,10:00:20,ABC,16
22/04/24,10:00:21,ABC,150
22/04/24,10:00:22,ABC,551
22/04/24,10:00:23,ABC,0
22/04/24,10:00:24,ABC,5
22/04/24,10:00:25,ABC,10
22/04/24,10:00:26,ABC,5
22/04/24,10:00:27,ABC,190
22/04/24,10:00:28,ABC,0
22/04/24,10:00:29,ABC,20
22/04/24,10:00:30,ABC,300
22/04/24,10:00:31,ABC,13
22/04/24,10:00:32,ABC,250
22/04/24,10:00:33,ABC,0
22/04/24,10:00:34,ABC,200
22/04/24,10:00:35,ABC,0
22/04/24,10:00:36,ABC,0
22/04/24,10:00:37,ABC,100
22/04/24,10:00:38,ABC,1
22/04/24,10:00:39,ABC,0
22/04/24,10:00:40,ABC,0
22/04/24,10:00:41,ABC,380
22/04/24,10:00:42,ABC,10
22/04/24,10:00:43,ABC,100
22/04/24,10:00:44,ABC,0
22/04/24,10:00:45,ABC,10
22/04/24,10:00:46,ABC,0
22/04/24,10:00:47,ABC,226
22/04/24,10:00:48,ABC,0
22/04/24,10:00:49,ABC,0
22/04/24,10:00:50,ABC,700
22/04/24,10:00:51,ABC,0
22/04/24,10:00:52,ABC,0
22/04/24,10:00:53,ABC,0
22/04/24,10:00:54,ABC,0
22/04/24,10:00:55,ABC,305
22/04/24,10:00:56,ABC,0
22/04/24,10:00:57,ABC,0
22/04/24,10:00:58,ABC,0
22/04/24,10:00:59,ABC,0
22/04/24,10:01:00,ABC,0
22/04/24,10:01:01,ABC,596
22/04/24,10:01:02,ABC,0
22/04/24,10:01:03,ABC,1
22/04/24,10:01:04,ABC,1
22/04/24,10:01:05,ABC,19
22/04/24,10:01:06,ABC,1365
22/04/24,10:01:07,ABC,0
22/04/24,10:01:08,ABC,0
22/04/24,10:01:09,ABC,2350
22/04/24,10:01:10,ABC,0
22/04/24,10:01:11,ABC,0
22/04/24,10:01:12,ABC,0
22/04/24,10:01:13,ABC,154
22/04/24,10:01:14,ABC,0
22/04/24,10:01:15,ABC,0
22/04/24,10:01:16,ABC,6
22/04/24,10:01:17,ABC,0
22/04/24,10:01:18,ABC,0
22/04/24,10:01:19,ABC,0
22/04/24,10:01:20,ABC,30
22/04/24,10:01:21,ABC,11
22/04/24,10:01:22,ABC,0
22/04/24,10:01:23,ABC,120
22/04/24,10:01:24,ABC,131
22/04/24,10:01:25,ABC,0
22/04/24,10:01:26,ABC,0
22/04/24,10:01:27,ABC,312
22/04/24,10:01:28,ABC,2
22/04/24,10:01:29,ABC,100
22/04/24,10:01:30,ABC,215
22/04/24,10:01:31,ABC,0
22/04/24,10:01:32,ABC,70
22/04/24,10:01:33,ABC,11
22/04/24,10:01:34,ABC,0
22/04/24,10:01:35,ABC,30
22/04/24,10:01:36,ABC,5
22/04/24,10:01:37,ABC,1393
22/04/24,10:01:38,ABC,99
22/04/24,10:01:39,ABC,54
22/04/24,10:01:40,ABC,30
22/04/24,10:01:41,ABC,0
22/04/24,10:01:42,ABC,2
22/04/24,10:01:43,ABC,0
22/04/24,10:01:44,ABC,20
22/04/24,10:01:45,ABC,325
22/04/24,10:01:46,ABC,0
22/04/24,10:01:47,ABC,22
22/04/24,10:01:48,ABC,34
22/04/24,10:01:49,ABC,61
22/04/24,10:01:50,ABC,185
22/04/24,10:01:51,ABC,966
22/04/24,10:01:52,ABC,0
22/04/24,10:01:53,ABC,6
22/04/24,10:01:54,ABC,1
22/04/24,10:01:55,ABC,0
22/04/24,10:01:56,ABC,0
22/04/24,10:01:57,ABC,40
22/04/24,10:01:58,ABC,0
22/04/24,10:01:59,ABC,30
22/04/24,10:02:00,ABC,0
22/04/24,10:02:01,ABC,20
22/04/24,10:02:02,ABC,100
22/04/24,10:02:03,ABC,0
22/04/24,10:02:04,ABC,0
22/04/24,10:02:05,ABC,1
22/04/24,10:02:06,ABC,0
22/04/24,10:02:07,ABC,0
22/04/24,10:02:08,ABC,0
22/04/24,10:02:09,ABC,5
22/04/24,10:02:10,ABC,436
22/04/24,10:02:11,ABC,603
22/04/24,10:02:12,ABC,0
22/04/24,10:02:13,ABC,1312
22/04/24,10:02:14,ABC,15
22/04/24,10:02:15,ABC,10
22/04/24,10:02:16,ABC,0
22/04/24,10:02:17,ABC,40
22/04/24,10:02:18,ABC,100
22/04/24,10:02:19,ABC,0
22/04/24,10:02:20,ABC,0
22/04/24,10:02:21,ABC,600
22/04/24,10:02:22,ABC,1500
22/04/24,10:02:23,ABC,1000
22/04/24,10:02:24,ABC,106
22/04/24,10:02:25,ABC,0
22/04/24,10:02:26,ABC,174
22/04/24,10:02:27,ABC,0
22/04/24,10:02:28,ABC,100
22/04/24,10:02:29,ABC,0
22/04/24,10:02:30,ABC,0
22/04/24,10:02:31,ABC,1074
22/04/24,10:02:32,ABC,0
22/04/24,10:02:33,ABC,40
22/04/24,10:02:34,ABC,5
22/04/24,10:02:35,ABC,0
22/04/24,10:02:36,ABC,0
22/04/24,10:02:37,ABC,20
22/04/24,10:02:38,ABC,0
22/04/24,10:02:39,ABC,0
22/04/24,10:02:40,ABC,25
22/04/24,10:02:41,ABC,100
22/04/24,10:02:42,ABC,4
22/04/24,10:02:43,ABC,2
22/04/24,10:02:44,ABC,214
22/04/24,10:02:45,ABC,324
22/04/24,10:02:46,ABC,0
22/04/24,10:02:47,ABC,0
22/04/24,10:02:48,ABC,15
22/04/24,10:02:49,ABC,0
22/04/24,10:02:50,ABC,0
22/04/24,10:02:51,ABC,0
22/04/24,10:02:52,ABC,50
22/04/24,10:02:53,ABC,200
22/04/24,10:02:54,ABC,0
22/04/24,10:02:55,ABC,0
22/04/24,10:02:56,ABC,0
22/04/24,10:02:57,ABC,3
22/04/24,10:02:58,ABC,1000
22/04/24,10:02:59,ABC,100
22/04/24,10:03:00,ABC,0
22/04/24,10:03:01,ABC,0
22/04/24,10:03:02,ABC,1000
22/04/24,10:03:03,ABC,42
22/04/24,10:03:04,ABC,0
22/04/24,10:03:05,ABC,100
22/04/24,10:03:06,ABC,100
22/04/24,10:03:07,ABC,14
22/04/24,10:03:08,ABC,0
22/04/24,10:03:09,ABC,65
22/04/24,10:03:10,ABC,100
22/04/24,10:03:11,ABC,0
22/04/24,10:03:12,ABC,0
22/04/24,10:03:13,ABC,8
22/04/24,10:03:14,ABC,0
22/04/24,10:03:15,ABC,5
22/04/24,10:03:16,ABC,0
22/04/24,10:03:17,ABC,0
22/04/24,10:03:18,ABC,350
22/04/24,10:03:19,ABC,2
22/04/24,10:03:20,ABC,0
22/04/24,10:03:21,ABC,0
22/04/24,10:03:22,ABC,0
22/04/24,10:03:23,ABC,367
22/04/24,10:03:24,ABC,200
22/04/24,10:03:25,ABC,0
22/04/24,10:03:26,ABC,0
22/04/24,10:03:27,ABC,0
22/04/24,10:03:28,ABC,2799
22/04/24,10:03:29,ABC,194
22/04/24,10:03:30,ABC,50
22/04/24,10:03:31,ABC,0
22/04/24,10:03:32,ABC,0
22/04/24,10:03:33,ABC,0
22/04/24,10:03:34,ABC,1
22/04/24,10:03:35,ABC,4
22/04/24,10:03:36,ABC,0
22/04/24,10:03:37,ABC,57
22/04/24,10:03:38,ABC,0
22/04/24,10:03:39,ABC,0
22/04/24,10:03:40,ABC,0
22/04/24,10:03:41,ABC,580
22/04/24,10:03:42,ABC,135
22/04/24,10:03:43,ABC,0
22/04/24,10:03:44,ABC,70
22/04/24,10:03:45,ABC,413
22/04/24,10:03:46,ABC,0
22/04/24,10:03:47,ABC,64
22/04/24,10:03:48,ABC,0
22/04/24,10:03:49,ABC,179
22/04/24,10:03:50,ABC,25
22/04/24,10:03:51,ABC,120
22/04/24,10:03:52,ABC,63
22/04/24,10:03:53,ABC,100
22/04/24,10:03:54,ABC,241
22/04/24,10:03:55,ABC,30
22/04/24,10:03:56,ABC,0
22/04/24,10:03:57,ABC,0
22/04/24,10:03:58,ABC,0
22/04/24,10:03:59,ABC,0
22/04/24,10:04:00,ABC,0
22/04/24,10:04:01,ABC,0
22/04/24,10:04:02,ABC,0
22/04/24,10:04:03,ABC,0
22/04/24,10:04:04,ABC,20
22/04/24,10:04:05,ABC,0
22/04/24,10:04:06,ABC,0
22/04/24,10:04:07,ABC,0
22/04/24,10:04:08,ABC,0
22/04/24,10:04:09,ABC,0
22/04/24,10:04:10,ABC,0
22/04/24,10:04:11,ABC,0
22/04/24,10:04:12,ABC,112
22/04/24,10:04:13,ABC,0
22/04/24,10:04:14,ABC,0
22/04/24,10:04:15,ABC,0
22/04/24,10:04:16,ABC,0
22/04/24,10:04:17,ABC,0
22/04/24,10:04:18,ABC,0
22/04/24,10:04:19,ABC,1220
22/04/24,10:04:20,ABC,0
22/04/24,10:04:21,ABC,0
22/04/24,10:04:22,ABC,0
22/04/24,10:04:23,ABC,0
22/04/24,10:04:24,ABC,0
22/04/24,10:04:25,ABC,301
22/04/24,10:04:26,ABC,0
22/04/24,10:04:27,ABC,0
22/04/24,10:04:28,ABC,0
22/04/24,10:04:29,ABC,0
22/04/24,10:04:30,ABC,0
22/04/24,10:04:31,ABC,0
22/04/24,10:04:32,ABC,1457
22/04/24,10:04:33,ABC,0
22/04/24,10:04:34,ABC,0
22/04/24,10:04:35,ABC,0
22/04/24,10:04:36,ABC,0
22/04/24,10:04:37,ABC,0
22/04/24,10:04:38,ABC,361
22/04/24,10:04:39,ABC,0
22/04/24,10:04:40,ABC,0
22/04/24,10:04:41,ABC,0
22/04/24,10:04:42,ABC,0
22/04/24,10:04:43,ABC,0
22/04/24,10:04:44,ABC,913
22/04/24,10:04:45,ABC,0
22/04/24,10:04:46,ABC,0
22/04/24,10:04:47,ABC,0
22/04/24,10:04:48,ABC,0
22/04/24,10:04:49,ABC,0
22/04/24,10:04:50,ABC,0
22/04/24,10:04:51,ABC,123
22/04/24,10:04:52,ABC,0
22/04/24,10:04:53,ABC,0
22/04/24,10:04:54,ABC,0
22/04/24,10:04:55,ABC,0
22/04/24,10:04:56,ABC,0
22/04/24,10:04:57,ABC,2119
22/04/24,10:04:58,ABC,0
22/04/24,10:04:59,ABC,0
22/04/24,10:05:00,ABC,0
22/04/24,10:05:01,ABC,0
22/04/24,10:05:02,ABC,0
22/04/24,10:05:03,ABC,0
22/04/24,10:05:04,ABC,727
22/04/24,10:05:05,ABC,0
22/04/24,10:05:06,ABC,724
22/04/24,10:05:07,ABC,0
22/04/24,10:05:08,ABC,0
22/04/24,10:05:09,ABC,28
22/04/24,10:05:10,ABC,4
22/04/24,10:05:11,ABC,1162
22/04/24,10:05:12,ABC,0
22/04/24,10:05:13,ABC,394
22/04/24,10:05:14,ABC,0
22/04/24,10:05:15,ABC,0
22/04/24,10:05:16,ABC,0
22/04/24,10:05:17,ABC,0
22/04/24,10:05:18,ABC,10
22/04/24,10:05:19,ABC,0
22/04/24,10:05:20,ABC,0
22/04/24,10:05:21,ABC,7
22/04/24,10:05:22,ABC,0
22/04/24,10:05:23,ABC,210
22/04/24,10:05:24,ABC,20
22/04/24,10:05:25,ABC,0
22/04/24,10:05:26,ABC,0
22/04/24,10:05:27,ABC,0
22/04/24,10:05:28,ABC,0
22/04/24,10:05:29,ABC,0
22/04/24,10:05:30,ABC,0
22/04/24,10:05:31,ABC,190
22/04/24,10:05:32,ABC,1
22/04/24,10:05:33,ABC,3
22/04/24,10:05:34,ABC,213
22/04/24,10:05:35,ABC,0
22/04/24,10:05:36,ABC,0
22/04/24,10:05:37,ABC,80
22/04/24,10:05:38,ABC,10
22/04/24,10:05:39,ABC,0
22/04/24,10:05:40,ABC,0
22/04/24,10:05:41,ABC,0
22/04/24,10:05:42,ABC,0
22/04/24,10:05:43,ABC,0
22/04/24,10:05:44,ABC,897
22/04/24,10:05:45,ABC,0
22/04/24,10:05:46,ABC,0
22/04/24,10:05:47,ABC,219
22/04/24,10:05:48,ABC,0
22/04/24,10:05:49,ABC,25
22/04/24,10:05:50,ABC,119
22/04/24,10:05:51,ABC,0
22/04/24,10:05:52,ABC,50
22/04/24,10:05:53,ABC,3
22/04/24,10:05:54,ABC,9
22/04/24,10:05:55,ABC,4
22/04/24,10:05:56,ABC,1489
22/04/24,10:05:57,ABC,66
22/04/24,10:05:58,ABC,0
22/04/24,10:05:59,ABC,224
22/04/24,10:06:00,ABC,350
22/04/24,10:06:01,ABC,1
22/04/24,10:06:02,ABC,197
22/04/24,10:06:03,ABC,50
22/04/24,10:06:04,ABC,0
22/04/24,10:06:05,ABC,0
22/04/24,10:06:06,ABC,0
22/04/24,10:06:07,ABC,0
22/04/24,10:06:08,ABC,2539
22/04/24,10:06:09,ABC,0
22/04/24,10:06:10,ABC,0
22/04/24,10:06:11,ABC,0
22/04/24,10:06:12,ABC,0
22/04/24,10:06:13,ABC,0
22/04/24,10:06:14,ABC,0
22/04/24,10:06:15,ABC,1311
22/04/24,10:06:16,ABC,0
22/04/24,10:06:17,ABC,0
22/04/24,10:06:18,ABC,0
22/04/24,10:06:19,ABC,0
22/04/24,10:06:20,ABC,0
22/04/24,10:06:21,ABC,0
22/04/24,10:06:22,ABC,554
22/04/24,10:06:23,ABC,0
22/04/24,10:06:24,ABC,0
22/04/24,10:06:25,ABC,0
22/04/24,10:06:26,ABC,0
22/04/24,10:06:27,ABC,0
22/04/24,10:06:28,ABC,775
22/04/24,10:06:29,ABC,0
22/04/24,10:06:30,ABC,0
22/04/24,10:06:31,ABC,0
22/04/24,10:06:32,ABC,0
22/04/24,10:06:33,ABC,0
22/04/24,10:06:34,ABC,8572
22/04/24,10:06:35,ABC,0
22/04/24,10:06:36,ABC,0
22/04/24,10:06:37,ABC,0
22/04/24,10:06:38,ABC,0
22/04/24,10:06:39,ABC,0
22/04/24,10:06:40,ABC,2281
22/04/24,10:06:41,ABC,0
22/04/24,10:06:42,ABC,0
22/04/24,10:06:43,ABC,0
22/04/24,10:06:44,ABC,0
22/04/24,10:06:45,ABC,0
22/04/24,10:06:46,ABC,0
22/04/24,10:06:47,ABC,6534
22/04/24,10:06:48,ABC,0
22/04/24,10:06:49,ABC,0
22/04/24,10:06:50,ABC,0
22/04/24,10:06:51,ABC,0
22/04/24,10:06:52,ABC,0
22/04/24,10:06:53,ABC,687
22/04/24,10:06:54,ABC,0
22/04/24,10:06:55,ABC,0
22/04/24,10:06:56,ABC,0
22/04/24,10:06:57,ABC,0
22/04/24,10:06:58,ABC,0
22/04/24,10:06:59,ABC,386
22/04/24,10:07:00,ABC,0
22/04/24,10:07:01,ABC,0
22/04/24,10:07:02,ABC,0
22/04/24,10:07:03,ABC,0
22/04/24,10:07:04,ABC,0
22/04/24,10:07:05,ABC,0
22/04/24,10:07:06,ABC,120
22/04/24,10:07:07,ABC,466
22/04/24,10:07:08,ABC,1598
22/04/24,10:07:09,ABC,1
22/04/24,10:07:10,ABC,2349
22/04/24,10:07:11,ABC,349
22/04/24,10:07:12,ABC,80
22/04/24,10:07:13,ABC,0
22/04/24,10:07:14,ABC,190
22/04/24,10:07:15,ABC,225
22/04/24,10:07:16,ABC,0
22/04/24,10:07:17,ABC,2566
22/04/24,10:07:18,ABC,48
22/04/24,10:07:19,ABC,6552
22/04/24,10:07:20,ABC,0
22/04/24,10:07:21,ABC,0
22/04/24,10:07:22,ABC,2007
22/04/24,10:07:23,ABC,0
22/04/24,10:07:24,ABC,19
22/04/24,10:07:25,ABC,200
22/04/24,10:07:26,ABC,2603
22/04/24,10:07:27,ABC,61
22/04/24,10:07:28,ABC,0
22/04/24,10:07:29,ABC,500
22/04/24,10:07:30,ABC,300
22/04/24,10:07:31,ABC,0
22/04/24,10:07:32,ABC,286
22/04/24,10:07:33,ABC,1
22/04/24,10:07:34,ABC,446
22/04/24,10:07:35,ABC,53
